0.189319864	-0.128878981	-0.123620033	0.052319467	-0.133571476	-0.514728844	0.134757832	0.11208	0.492463231	-0.01300396	0.416349143	-0.36313048	0.169287279	0.024123279	0.121066704	-0.112534568	0.249516517	-0.43242088	-0.071752869	0.246550426	-0.485573173	0.468228906	-0.192248955	0.020286055	0.427267671	0.257750899	-0.205704302	-0.30020383	-0.003249842	-0.231424153	0.473440468	-0.010382329	0.493347466	-0.596169293	0.278948665	-0.411681771	0.617025733	0.58433491	0.373880267	-0.130976602	-0.525943935	0.535595596	0.531278312	-0.730029702	1.194769979	-2.266097546	-1.208648562	-1.23462379	-0.67166853	0.250695556	0.216808468	-0.59898901	-0.18516843	0.092428304	-1.642633438	1.341908932	-0.208768502	-0.490410119	-2.656506777	-0.63520056	-0.476472497	0.795350492	-0.422731012	-0.348386198
0.294789881	0.182002589	-0.200629264	0.033322923	0.921076596	-0.119711421	0.068513758	0.103152163	0.022613298	-0.100012377	0.092456192	-0.10358575	-0.569322169	-0.17118074	-0.297605604	0.16222243	0.0802617	-0.012298631	-0.007645895	-0.078776173	0.019685062	-0.294173032	-0.281118393	0.345980763	0.009810583	-0.430893242	0.289303124	-0.4449628	-0.062002975	-0.106688388	0.412107319	0.041915942	-1.314528823	0.470115244	-0.424461901	-0.804454505	0.431782305	-0.135390759	-0.190240696	-0.079104573	-0.562740922	-0.367090374	2.761217356	-0.546822727	0.057987802	-1.415892482	0.178252161	-1.295700312	0.07003393	1.167767286	-0.010319688	-0.240264729	-0.287450671	0.448782623	-2.361696959	-0.5606969	-0.664461553	0.868408859	-2.416503668	-0.652982175	-3.003329039	-0.340591013	0.953692615	-0.833378136
0.355189323	-0.214943603	-0.178240731	-0.357524484	0.144953951	-0.212016016	0.258801848	0.222937047	0.08905822	-0.158489972	0.046428069	-0.416968167	-0.163298085	-0.186141685	-0.134880185	-0.143099576	0.129245207	-0.476255566	-0.142209783	-0.015570898	-0.41489768	0.339022636	-0.212492183	-0.264940351	0.161403462	-0.028544057	0.077092275	-0.259839296	0.077666841	-0.106810726	0.698426485	-0.012797182	0.193430349	-0.535704732	0.383728564	0.208435968	0.534750223	1.415633082	0.187678307	-0.515163958	0.267738938	0.242460385	0.302231669	-0.495395958	0.202816039	-1.198693156	-1.749234557	-0.838655114	-0.601029992	0.273432076	0.09670829	-0.483840495	0.922177017	-0.563525438	-2.034143209	-0.10106042	0.083895296	-0.34379524	-2.266746044	-0.990280986	-1.524399638	0.525241256	-0.117001764	-0.296229124
-0.022765182	-0.06517072	-0.406399816	-0.095860839	0.249267131	-0.553772449	0.34349674	-0.101726368	0.304628283	-0.285897017	0.471070975	-0.265624225	-0.269125283	-0.261190355	0.184196055	-0.03010672	0.077293932	0.292299092	-0.306533277	-0.001531571	-0.153765962	0.811066866	0.017444447	0.098426059	0.221845344	0.273041606	-0.097072423	-0.220562264	0.027403183	-0.056829251	0.38026312	-0.193782449	-0.282917768	-0.013103871	-0.977614403	-0.906673968	1.295603633	-0.003899503	-0.166292235	0.482255727	-0.563487828	0.498473048	-0.948930979	-0.346330434	1.034802079	-2.448339701	-1.159283757	-2.08378315	-0.206227079	0.8162148	-0.922979414	0.027213676	0.190432936	0.523305058	-1.508577585	1.577950835	0.478597611	-0.2078899	-1.661803842	-0.090282775	-0.904247999	-0.078784719	-0.267332017	-0.312374383
-0.276702076	0.186033398	0.063981332	0.41572997	0.017660879	-0.268899202	0.080303833	-0.400727838	0.151571929	-0.29148221	0.303601533	0.199133381	-0.091436967	0.310934752	0.018177288	0.353226334	-0.076816238	-0.303573728	-0.163619772	-0.85547781	-0.350601315	-0.079320833	-0.035890196	0.103153825	-0.315161437	0.063009977	-0.344566911	0.06569048	0.252764821	-0.396555483	0.065895058	-0.297667325	0.057575032	0.120722398	-0.317884475	-0.639725208	0.471225768	0.926826	0.851091862	-0.498931527	-0.371256411	0.156077534	0.226331636	0.330986202	-0.102392972	-0.67591244	-0.614639223	-0.319664091	0.196372017	-0.220592663	-0.439912349	-0.454013765	-0.422775477	0.028716311	-0.556541145	2.163447142	0.483089089	0.738574147	-1.310560465	-0.444961727	-0.72398299	0.5996387	-0.14500694	0.378980845
0.129363641	-0.224709779	-0.345859498	-0.422593474	-0.139730528	-0.05268646	0.084878407	-0.148510575	0.215727702	0.073324442	0.298078924	-0.297290742	-0.237721071	-0.649607956	-0.060310066	-0.106913894	0.084805422	-0.227888197	0.161095589	-0.046419069	-0.366282254	0.233764738	0.426797777	-0.011578828	0.23708494	-0.012106972	0.228681758	-0.722281754	-0.172220513	-0.160911173	-0.193135262	-0.635150731	0.072160169	-0.201534167	0.889866233	-0.658271909	0.743164241	0.3456074	0.302115947	-0.462037891	0.099241123	-0.172667205	-0.167896524	-0.477479964	0.677817583	-2.235016108	-0.147767708	-1.050046802	-0.241766527	1.185630202	0.432252944	-0.331106603	-0.249592975	0.106942393	-1.617652416	0.807430148	0.149158075	0.243457779	-1.547212005	-0.568037212	-0.77724427	-0.054225992	0.335765243	0.33864519
0.109770797	-0.202907413	-0.046602584	-0.390670627	0.219442859	-0.212157562	0.15287663	-0.091487408	0.517830133	0.032758858	0.302436143	-0.021135019	-0.334546924	0.097649187	0.065865263	0.176390499	0.138680428	-0.264801741	-0.022739541	-0.100199111	-0.428467184	0.745289862	0.376325607	0.145942181	0.163758039	-0.239849865	0.03837911	-0.34045884	-0.062960409	-0.190014258	0.295533299	-0.09603101	-0.253870577	0.280864328	-0.418350995	-0.459794015	1.067657709	-0.51746124	-0.135024518	-0.378182739	-0.627582014	0.617797613	0.535984218	-0.180764005	0.67866689	-1.919981599	-0.776385009	-1.52029562	-0.113351136	0.813688457	-0.48765564	-0.161202312	0.280036569	-0.311470747	-1.614845395	1.370167971	0.88002187	0.465873122	-1.918768883	0.229549021	-1.713369608	0.393656731	0.22227779	0.265168548
0.288086861	-0.221934602	-0.31670773	0.091404334	0.189045087	-0.399344414	0.211786076	-0.329438508	0.369420499	-0.174985647	-0.004147348	-0.194073811	-0.336018443	-0.288753599	0.202755153	-0.057445079	-0.031469513	-0.00487278	0.074824363	-0.037216213	-0.146064997	0.78201431	-0.172031268	-0.022908209	0.209287569	0.054505814	-0.255548179	-0.054320171	0.018651515	-0.105371594	0.507862687	-0.444881767	-0.373153299	0.558770835	0.590625107	-0.783479393	0.594786763	1.030577302	0.049076702	0.054347783	-0.180712029	0.250845462	-0.53649503	-0.437960029	0.685610592	-2.211637974	-1.572046161	-1.271121383	-0.130785078	1.15019238	-0.525174081	0.236036092	0.800886035	0.426104397	-1.190861702	1.490976095	0.706211746	-0.267433017	-1.571355581	-0.45015353	-1.283697724	-0.219659626	-0.628420472	-0.548267722
0.345360249	-0.179876626	-0.08629889	0.079729676	0.325822592	-0.057164077	-0.283355206	0.424911112	-0.017167032	0.117756024	-0.306576103	0.143452182	-0.539872468	-0.067109928	-0.053239062	0.196744367	0.459649265	0.094402499	0.129786551	-0.148145422	0.039800357	-0.238094836	-0.300840378	0.758187115	-0.054339062	-0.098288447	0.252512395	-0.424368292	-0.125206724	-0.16044867	0.598109126	-0.165143639	0.327928662	-0.089423746	0.631720781	-0.619814992	-0.496900916	0.253842026	0.663074076	-0.168995336	0.777595401	1.163578272	0.446971208	-0.641750991	-0.392035961	-1.011343122	-1.130175829	-2.185732126	0.490214646	1.759431839	-0.467164308	-0.092031926	0.986265898	1.190173864	-4.997248173	-0.672859728	-0.566289246	-0.16056627	-1.740536451	0.282829791	-1.13949132	-1.718050241	1.748180747	-1.062329531
0.072729163	0.011750172	-0.254968196	0.125011936	-0.1739351	-0.356147051	0.028093241	-0.028166471	-0.049392872	0.036493234	-0.106600046	-0.363313973	0.183261022	-0.283664733	-0.07516858	-0.098152854	0.183573499	-0.336187333	0.148493156	-0.236348704	-0.261965007	0.374083966	-0.167200148	-0.256541342	0.476869285	0.234151557	-0.275473624	-0.320095837	-0.064657994	0.170649663	0.301401734	-0.200457692	-0.264453501	0.211173564	0.705273986	0.084814556	-0.193112567	1.1779567	0.392920762	0.562587976	-0.06438832	-0.135641679	-0.479364127	0.344634742	1.24058342	-2.589529037	-1.672395229	0.042282421	-0.550794303	0.230079427	0.275698811	-0.680158257	-0.080686808	-0.327153802	-1.490668058	0.737116337	0.015633585	-0.712445736	-1.356855869	-0.692649007	-0.333047807	0.69848305	-0.570450127	0.201353297
