-0.170879051	-0.026772922	-0.039276097	0.001916883	-0.071937807	-0.251087636	-0.285878688	0.203043491	0.20575498	-0.130392507	-0.451605588	-0.308071703	-0.513762712	0.256683439	-0.333491743	-0.288084835	0.292431325	0.439340174	-0.507519126	0.373898596	0.127298653	-0.111742355	-0.064808883	0.43353951	-0.419845343	0.024541263	-0.44955036	-0.051037189	0.46276471	-0.150793046	-0.121629648	-0.379277527	0.838915944	-1.033709288	-1.243105412	-1.033647895	-0.586106777	0.092814535	1.121306062	1.205851555	0.459930718	-0.602908313	1.908931613	1.648288012	1.237894177	0.390437216	-2.95624733	-0.80148679	0.127681106	0.102557026	1.179098368	1.182174802	-0.332940489	1.689198136	-0.908029556	2.034920454	-0.744948745	0.788422704	-1.188220143	0.985858202	-2.16186595	0.447973192	0.440458626	-0.640198588
-0.211942881	0.281579286	-0.106209412	-0.178797498	0.091830425	-0.28692618	0.263603091	0.350501209	-0.146280929	0.034765232	-0.515889823	0.227025568	-0.391156465	0.031572986	-0.14303337	-0.342635483	-0.006509703	0.036567468	0.046531994	0.357414544	-0.227950588	0.177346781	0.216130152	0.231781751	-0.756293774	0.080576353	-0.284699589	0.054108094	0.172106534	0.528556108	0.056289781	-0.451135039	0.907167554	-1.438488007	-1.343441129	-0.714450419	0.217623219	-0.384322762	0.400445521	0.399815977	0.313942105	1.695898652	0.761171937	0.875606239	1.04264307	-0.285167634	-1.884412169	-1.658125639	-0.034276959	-0.242501065	0.567503095	-0.010629259	0.440312713	0.350085676	-0.561932385	2.517750025	-1.060316086	1.302895784	-0.924143255	0.397905052	-0.910890818	-0.75324899	-0.948017359	1.16025722
-0.213706136	0.786949575	-0.445558161	-0.507351458	0.166827783	-0.200240135	0.009296564	-0.065973811	-0.155529067	-0.062326435	-0.384119183	0.231775552	-0.350132436	0.114803821	0.023009688	-0.255905867	0.153368369	0.302689314	0.344847381	0.105315462	0.012075819	0.03823616	0.320460558	0.119066961	-0.149056986	-0.058515228	-0.343310416	-0.013553051	-0.066351876	-0.290747523	0.231406361	0.349334568	-0.82397908	-0.34803921	-1.715076804	0.55857563	0.072803669	0.847232938	-0.738218009	0.134965494	0.78292793	1.297571063	0.052542672	1.76998806	1.114082456	0.884724617	-3.094677448	-2.367206097	0.55368048	2.292378426	0.08851926	-0.727854848	0.879180431	0.246196136	-2.144150496	2.389320374	1.348157525	0.283756375	-1.205715299	-1.299739361	-0.880248666	-1.616458178	-0.164293408	-0.60470897
-0.372551203	0.480596304	-0.566010416	0.114095382	-0.075385988	-0.235992178	0.025479324	0.255687267	-0.173557118	-0.00024038	-0.560097396	0.214812264	-0.484029889	0.249532431	-0.346646786	-0.253564149	0.310285896	0.050532792	0.033707608	0.344161451	0.05680529	0.207418174	0.032190684	0.164760843	-0.183221862	-0.120862417	-0.229634225	0.188573211	0.269352704	-0.17316401	0.109752655	-0.355210781	0.300927907	0.296658844	-0.663627446	0.924176157	-0.472346067	-0.411155194	1.218152404	-0.587972343	-0.439721614	0.906914175	1.926491022	-0.352548748	0.803530574	-0.035867848	-2.508473396	-2.054367542	0.532752216	1.302009583	0.869467318	0.316145211	-1.309108019	-1.822036624	-2.845454454	1.790883303	-1.783855796	1.903546453	-0.359873891	-1.505888939	0.684157073	-0.81877625	-0.117708303	0.688685834
-0.564896584	-0.047505967	0.032599274	0.29835546	-0.009931482	-0.109311774	0.153436318	0.107156858	0.035413556	0.087746061	0.172307417	0.342473865	0.006320883	-0.408829272	-0.062930964	-0.058328122	-0.056342337	0.268604994	-0.422002226	0.325151443	-0.434587866	-0.139478996	-0.458410859	0.654562354	0.011075768	-0.088083856	-0.309895307	0.472066522	0.522691429	0.025607411	-0.138689429	0.236706764	0.37684992	-0.285065591	-1.950891018	0.142609254	0.170723826	-0.216369063	0.869929194	0.064450786	0.110819951	0.720090091	0.113660358	1.515212774	-0.632630229	-1.193046093	-4.097742081	-2.62580061	-0.285836667	-0.227589592	1.121348977	-0.04113692	-1.719028354	1.325494647	0.490364283	0.812989295	-1.691657186	1.045933366	-2.038576841	-0.387751788	-1.026240706	-0.141200453	-0.601668	-0.975755632
-0.247769758	0.300418854	-0.462799996	0.58833617	-0.015639916	0.189041689	0.182402179	0.347907513	0.034833815	0.086592406	0.071082272	-0.014320078	-0.082651228	-0.532982111	-0.034877904	-0.020351684	-0.023627607	0.438478887	-0.381244808	0.282110363	-0.332065254	0.07186307	-0.326730281	0.330378115	0.056887362	-0.116255172	-0.31651774	0.601956844	0.186573148	0.243660197	-0.145909682	-0.026098033	0.593842804	-0.047309443	-1.191640139	0.560581028	0.734290123	-0.698805511	1.525029778	-0.654971123	0.561394453	0.987942159	-1.276697516	0.767625213	-0.605525434	-1.109531999	-2.24542737	-2.301189899	1.178651571	-0.912733376	0.854460001	0.103014208	-2.201357841	0.382163405	-0.464786351	0.663995683	-1.152029753	2.250134945	-2.184807777	-1.903314829	-1.603703976	-0.208309829	-0.914560854	-0.730996907
-0.231886998	0.379885077	-0.391223341	0.644203901	0.027553253	-0.161059454	-0.05949498	0.287522852	-0.126602009	0.213339165	-0.181346714	0.123538293	-0.438835263	-0.074583553	0.079941958	-0.181757018	0.241648734	-0.032498281	0.244497374	-0.141980112	0.085645944	0.166186601	-0.171987772	0.201256424	-0.692902803	-0.322827339	0.331470728	0.253054172	0.479003131	-0.007470561	-0.059169084	-0.413029909	1.324044943	0.258211613	-0.186122239	-0.729077339	0.342437088	-1.104871869	1.827696681	-1.624263287	0.527369678	1.077723026	0.80917567	1.43115437	1.099309444	0.277282834	-2.197124004	-2.552315712	1.057669401	-0.613247812	1.427480221	0.561998665	-1.58661449	-0.466281265	-0.732501745	1.585039258	-0.428521097	0.902029455	-1.987190604	-1.102553844	-0.738149524	-1.051041484	0.788238645	0.479708046
-0.107431807	-0.063546024	-0.117946126	0.022020537	0.173854321	-0.616408587	0.033770729	0.101950124	0.026337164	0.272034407	0.159941986	0.275526315	-0.230389953	-0.406689852	-0.519247949	0.04643552	-0.32823053	0.185066104	0.091789469	0.287446767	-0.648749888	0.103650711	-0.051481798	-0.125555128	-0.302826285	0.045459229	-0.080158055	0.29379195	0.191213757	-0.346945941	-0.432826281	0.03402441	0.131175607	0.120515995	-1.332635641	-0.073967837	-0.482719898	-0.460024744	1.509862304	0.853074908	0.806377888	-1.054259539	0.423188925	1.051234722	-0.248383775	-0.472882628	-2.415615559	-2.431091785	-0.733337045	0.485646427	-0.029930253	-0.03433631	-1.823658347	-1.227930188	-1.830947638	2.117764473	-2.09382987	0.041373797	-1.413773298	-1.351875901	0.102952272	-0.561332107	-0.92658484	1.542733073
0.171613038	0.120133966	-0.581499279	0.37239328	0.258376002	0.11192105	0.196759492	0.233742863	0.15181236	0.216380417	0.464334816	0.470569283	0.042939968	0.061271619	-0.589108527	-0.486429602	0.08144936	0.406105995	-0.327457726	0.281786531	0.028154772	0.176911816	0.340419471	-0.068112873	-0.062077202	0.034886386	-0.077140585	0.100415379	0.531436503	0.249817401	-0.311966658	0.234449312	-0.750827074	-0.665511966	0.055347692	-0.687229812	0.153309032	0.912525773	0.973865092	0.46904406	1.102034688	0.59267509	-0.434606791	-0.652581394	0.08797171	-0.142195582	-3.043730259	-2.849422455	2.172428846	-0.211048707	0.520432293	-0.03888176	-3.351608038	-1.381367326	-2.089428902	1.536147594	-0.240401298	1.580085993	-1.341649175	-0.214383259	-2.720026731	-0.252292663	-0.57232219	-0.516518176
-0.027474616	0.014769351	-0.259585649	-0.045325987	0.284813434	-0.290221065	0.325665772	0.074992277	0.071328446	-0.072418466	-0.412151128	0.430109769	-0.12535201	-0.451723248	-0.043168791	0.228868857	0.066174716	0.262101084	0.157945201	-0.010066031	-0.617663562	-0.250682473	-0.138476044	0.386550754	0.587323844	-0.207535893	0.330154717	0.195139796	0.435315698	-0.355252951	-0.007233681	0.083364218	-0.794914842	0.931214094	-0.945769787	0.303805709	-0.063515835	0.135364592	0.520528197	-1.016723752	0.665685713	-0.356544316	-1.166457415	0.980022967	0.325707495	0.408941209	-3.204242468	-3.312839985	0.119298063	1.723030329	0.305610031	0.654722512	0.350170463	1.981489062	-2.392730474	0.709749341	0.32581085	1.545517683	-1.599776149	0.231317684	-1.910247326	-0.920311391	0.355493307	-1.161982059
